filename,width,height,class,xmin,ymin,xmax,ymax
34f178ae-5902-4530-82b5-385e9aba8acc.jpg,224,224,mouse,71,23,218,216
3520c9a5-63ea-4b99-b22f-fb8121feccfc.jpg,225,225,mouse,46,10,181,218
35d15627-854f-4449-90b2-4016c0188913.jpg,225,225,keyboard,23,96,202,181
35f95b6c-8b9a-4259-b874-41cc6105527c.jpg,620,620,keyboard,37,184,574,499
361bf6c5-c4b8-407e-825f-2b72c3c8f125.jpg,350,144,keyboard,34,26,323,134
362c69fd-d1b7-43f8-b982-e81410da8249.jpg,225,225,mouse,22,28,205,174
36376ad2-7393-4a7a-a975-7dfdd26a02ee.jpg,225,225,keyboard,8,75,219,154
3678879d-bf4e-4aa5-b545-32dcccde5b78.jpg,450,450,mouse,82,34,348,417
36ae9d6d-8fef-41f3-8aa1-180ee085d782.jpg,282,179,mouse,117,48,160,130
37018eaf-5571-416c-a6ca-afb304293b50.jpg,500,500,mouse,115,22,389,478
3706158f-2f5c-47ef-b511-b7ac093f2d89.jpg,225,225,mouse,53,42,196,165
37561862-6250-40e4-a25c-b5528e97cd13.jpg,225,225,mouse,3,22,220,220
37d1319f-ec13-408c-b19a-398ea42e8d2f.jpg,259,194,mouse,12,21,71,63
3837a60d-9357-4e12-b84d-1dc728456610.jpg,257,196,keyboard,2,0,165,163
387ec4ed-4f87-4af1-826c-6bb0cbc0b6df.jpg,225,225,mouse,15,132,65,198
38c8e3df-e9b9-4d51-8112-2d0bfb316ceb.jpg,300,168,mouse,1,2,300,168
38cffb4a-a140-4845-8e47-b872ff57ab21.jpg,225,225,mouse,7,72,153,190
3948851c-e437-467f-894c-32646c2a5f2d.jpg,225,225,mouse,36,36,207,160
394ef792-b26d-4c8b-a89e-48d1d3cbc162.jpg,1000,1000,keyboard,6,288,990,710
3952f141-54d9-4795-90c7-9031630e3492.jpg,1080,1080,keyboard,28,350,1052,771
39816235-7a2a-4749-88e2-a5f238d8048a.jpg,511,99,keyboard,183,27,511,99
39acc9c2-4783-49c1-ad29-00637316974f.jpg,300,168,keyboard,0,1,300,168
3a130676-d3b2-408d-94fc-004dde655c24.jpg,225,225,mouse,85,55,141,169
3a53b369-9ea5-4fd9-8c17-ef4de28eea52.jpg,275,183,keyboard,23,89,109,183
3a53b369-9ea5-4fd9-8c17-ef4de28eea52.jpg,275,183,keyboard,0,0,129,73
3a53b369-9ea5-4fd9-8c17-ef4de28eea52.jpg,275,183,keyboard,145,0,260,88
3a53b369-9ea5-4fd9-8c17-ef4de28eea52.jpg,275,183,keyboard,136,105,275,183
3ac25ea9-f3ec-4cf5-88ab-1d681a39e48f.jpg,225,225,mouse,169,57,209,126
3ac25ea9-f3ec-4cf5-88ab-1d681a39e48f.jpg,225,225,mouse,132,55,174,142
3ac25ea9-f3ec-4cf5-88ab-1d681a39e48f.jpg,225,225,mouse,92,58,136,142
3ac25ea9-f3ec-4cf5-88ab-1d681a39e48f.jpg,225,225,mouse,56,58,96,141
3ac25ea9-f3ec-4cf5-88ab-1d681a39e48f.jpg,225,225,mouse,15,56,57,133
3af1b388-bcb5-4a8d-8703-ab9758a0685e.jpg,225,225,mouse,1,57,189,198
3b2934f1-46f4-4bb7-8ecf-ffcd15d94124.jpg,225,225,keyboard,9,34,216,115
3b3398db-6427-46b5-a72b-894df1dcf1dc.jpg,581,581,mouse,144,127,439,571
3b5cf1b5-4ebf-40e5-b8cd-db4cf7321fbf.jpg,316,159,keyboard,3,25,313,158
3b8f15dd-a92e-4239-b948-3064ea04bc5e.jpg,259,194,keyboard,5,27,251,172
3bb04fc1-ef60-44ce-8c76-0163ada568ce.jpg,300,168,keyboard,4,11,292,115
3bce89d7-9a3f-4a87-85fe-1b54f59b7909.jpg,225,225,keyboard,3,92,183,148
3bce89d7-9a3f-4a87-85fe-1b54f59b7909.jpg,225,225,mouse,187,115,220,151
3c50c374-bcd7-4a15-a033-4f3484340a2e.jpg,230,220,mouse,0,12,227,220
3c9907f3-e12a-45c2-a04c-be00ef30013d.jpg,225,225,mouse,57,78,196,183
3d20b09f-6c4f-4928-9848-8d4e04017118.jpg,225,225,mouse,19,46,225,205
3d2850fe-0703-41c2-9944-3f8f4dc0dcc9.jpg,370,136,keyboard,0,0,370,136
3d3bd397-01c5-4ef7-a50f-16d3e232c38b.jpg,281,179,keyboard,5,0,281,124
3d6c2730-b277-4e50-b554-0775e8ebf3cf.jpg,225,225,mouse,53,69,217,159
3d79758c-9b93-4408-b991-cf2391933522.jpg,361,361,keyboard,99,70,277,224
3e31fbe9-07a6-48eb-b5f0-56f9754c1975.jpg,225,225,mouse,22,18,218,187
3e721d05-a4d9-4d03-b0da-b621bd7f083d.jpg,600,600,keyboard,25,143,581,421
3e721d05-a4d9-4d03-b0da-b621bd7f083d.jpg,600,600,mouse,256,402,488,544
3ebe0102-a281-4159-b688-f0d16f0f6ed2.jpg,275,183,keyboard,0,41,271,181
3edb7c1d-08b2-434b-8364-d1e23339cc2f.jpg,348,145,keyboard,8,24,337,136
3eed9ca3-1bf8-4ece-bd83-02ef355596e3.jpg,225,225,mouse,178,104,216,165
3eed9ca3-1bf8-4ece-bd83-02ef355596e3.jpg,225,225,keyboard,6,67,173,159
3ef9f009-1758-4c6a-bc15-baac4cb7f4e7.jpg,348,145,keyboard,1,18,347,132
3f147de6-d94c-44e0-bb38-405e276008bc.jpg,247,204,keyboard,4,13,233,192
3f7df594-af31-4f62-88cb-8379bfe32ce4.jpg,900,900,mouse,4,193,695,749
3fd6e39f-e24c-44e3-9a9b-fec46183bee1.jpg,259,194,keyboard,0,83,243,194
3fd6e39f-e24c-44e3-9a9b-fec46183bee1.jpg,259,194,keyboard,17,10,224,76
3fd6e39f-e24c-44e3-9a9b-fec46183bee1.jpg,259,194,mouse,213,63,257,129
3fe62945-3145-447d-b6f9-d4c8bd637913.jpg,500,391,mouse,157,64,335,364
4005a5f1-d491-4f12-882f-6f228e76a7d3.jpg,275,183,keyboard,4,-5,270,189
402ccbab-275c-45e7-89ef-27a32e42606e.jpg,225,225,mouse,74,56,150,117
40544520-8e75-4f78-ab0a-8c90566098e9.jpg,275,183,keyboard,2,13,275,183
40c0b6e8-f738-4432-a701-2068ec902833.jpg,224,224,keyboard,12,74,215,149
40cb46ec-a0fd-46da-9bab-ad6bfa359767.jpg,398,127,keyboard,72,0,341,126
40e10418-7603-4383-8486-ef0430c00c38.jpg,270,187,mouse,34,42,230,145
40f85439-d532-4294-86cc-afa81df0262d.jpg,194,259,mouse,33,99,191,201
4107b8e5-adff-4707-a277-4ca3ba3b5ec6.jpg,275,183,keyboard,16,47,261,150
415d0d3c-3035-4280-9196-b305d07c31de.jpg,278,181,mouse,232,66,278,135
415d0d3c-3035-4280-9196-b305d07c31de.jpg,278,181,keyboard,-2,32,223,146
41654e45-f04a-492a-847b-b026bafe2845.jpg,219,230,mouse,47,63,175,177
4192f6fd-ae10-434f-a139-765b76345583.jpg,298,169,keyboard,0,0,298,147
419fc709-0dd4-43e7-8a68-bd65e69d2d04.jpg,259,194,mouse,73,24,196,171
41a7f0a1-6a89-4963-8b6e-017a3b3a83f3.jpg,395,395,mouse,24,16,378,377
421640c7-280a-4d01-8b3e-1a3d5a2cb3ee.jpg,180,180,mouse,40,3,171,180
424f67bc-22b6-45cf-ad82-a16af575e1ce.jpg,449,450,mouse,65,76,384,380
425698c6-4f0d-4f9c-8c4b-0608b3cd2587.jpg,225,225,mouse,74,47,155,184
4273c4fe-ba15-4168-8838-1d0f272d0957.jpg,384,131,keyboard,5,-3,378,131
42925d94-077a-43f1-9f91-7f1ee2af9bd4.jpg,252,200,mouse,12,9,108,162
429a4286-ecdd-4119-a673-9b698bb09b7c.jpg,275,183,keyboard,4,0,271,183
4307618f-ecb3-41e9-be3e-0ae2486c7060.jpg,238,212,mouse,5,169,105,206
4307618f-ecb3-41e9-be3e-0ae2486c7060.jpg,238,212,mouse,90,96,156,142
4307618f-ecb3-41e9-be3e-0ae2486c7060.jpg,238,212,mouse,2,86,67,144
43411dc6-1d00-4b6e-a587-305070ffeb0d.jpg,270,187,keyboard,20,19,264,178
43b8b5a9-9c7b-48c5-9b6c-469efd90930d.jpg,256,197,keyboard,2,11,254,201
43fc26d4-5050-4eb0-8bff-499ea26c7c99.jpg,251,201,mouse,35,11,214,179
440d1102-78b3-477b-9f47-8ba360f81a76.jpg,225,225,mouse,51,19,173,211
440fad24-f5fd-4494-9032-941996e9be09.jpg,225,225,keyboard,1,18,215,130
4497be79-4a65-4054-9f42-34ce25329953.jpg,224,224,mouse,2,28,224,201
44aaa97e-dbec-4926-8b45-7dd9885c704e.jpg,275,183,keyboard,0,47,275,140
44d12a6c-57c1-45f7-a36b-9f8a1a7f9276.jpg,300,168,keyboard,93,62,289,131
44d12a6c-57c1-45f7-a36b-9f8a1a7f9276.jpg,300,168,keyboard,16,12,222,68
44e7bfd4-8553-49f5-9411-d767616b820b.jpg,753,502,mouse,127,191,296,370
44e7bfd4-8553-49f5-9411-d767616b820b.jpg,753,502,keyboard,121,100,643,381
45a34df1-a986-4a2c-bd2c-0cdfeb0b2503.jpg,329,153,keyboard,11,13,314,134
45cfc679-fd1b-445e-98fa-8ce8b31dfdf6.jpg,225,225,mouse,50,15,177,221
45d66cd4-a6b0-4857-90db-dd211afe45aa.jpg,225,225,keyboard,0,79,122,141
45d66cd4-a6b0-4857-90db-dd211afe45aa.jpg,225,225,mouse,121,82,156,139
46aee269-4eba-4503-80a4-49a9756b39a4.jpg,258,196,keyboard,5,-2,249,167
46b7284d-d89d-458c-97bb-e39700ec63fc.jpg,318,159,keyboard,1,2,316,155
4724431e-ab4b-4ef3-868f-296f15d45740.jpg,225,225,keyboard,2,61,215,157
473a1ff1-0817-411a-bd07-17a00a8879c1.jpg,259,194,keyboard,0,64,259,149
473b73df-f2e0-43e2-924b-3db697b40e3c.jpg,271,186,keyboard,4,58,270,160
4754d350-0f78-4d9a-acbf-999512fdd54e.jpg,225,225,mouse,11,44,225,195
478a6277-6dcc-40e0-80aa-9edb940e5306.jpg,800,800,mouse,651,374,757,588
478a6277-6dcc-40e0-80aa-9edb940e5306.jpg,800,800,keyboard,30,227,602,619
478d1fd5-d8c4-4b18-bdbe-92efce6b7440.jpg,224,224,mouse,84,48,175,194
47f7fcec-d72f-4654-905a-4ac02f0d04e4.jpg,466,924,mouse,0,99,466,924
483e7f9f-18ce-45e5-92ec-1710bc3161f2.jpg,230,219,keyboard,20,52,212,152
48468327-e971-4c7d-a1e6-04039e98a848.jpg,225,225,keyboard,12,46,207,196
4878f06d-f249-4074-bb56-44956accb127.jpg,294,171,keyboard,0,1,294,105
48b95e70-f69a-4534-abe6-68e0913790f8.jpg,225,225,mouse,62,21,166,180
49613702-1d29-4b7b-8216-e85fcd3b6336.jpg,299,168,mouse,103,21,188,158
49b883cd-85ea-4948-8868-3cb338aacee5.jpg,270,186,keyboard,3,51,249,121
49e6ab8e-1da2-4a82-93b4-c3e581dd4c76.jpg,314,160,keyboard,4,10,310,142
4a17a14c-e3f2-4b5f-8742-bf1c284c10c4.jpg,225,225,mouse,24,83,215,183
4a3304b4-4410-40ae-b2cc-75f5c40f571f.jpg,326,155,keyboard,0,0,326,155
4a7553be-49f9-4843-b0ef-849313bed7ed.jpg,275,183,keyboard,10,33,270,154
4a9e3289-ecfd-4b0c-afbd-e10a313ef30a.jpg,224,224,mouse,18,29,213,198
4ae555d9-07b0-4b31-9859-21d7ff351fbc.jpg,225,225,keyboard,13,71,210,160
4b992f0f-6d2f-4f26-be8b-e24a6de7d301.jpg,996,386,keyboard,14,16,982,366
4bcc194f-f0da-42c8-969d-c853fed143bb.jpg,318,159,keyboard,6,6,297,141
4cacc043-2c52-426c-ae97-82c16afec9d3.jpg,300,168,keyboard,6,10,181,142
4d20f44a-2ee3-421b-b324-73ec35b9e911.jpg,275,183,keyboard,0,28,270,127
4d3fdf50-51f0-41a8-a390-a72845252f61.jpg,225,225,mouse,6,53,221,199
4d4e85aa-263c-46d9-85ab-a9c45f5951ee.jpg,225,225,mouse,58,88,173,142
4da5ffe5-dc68-4596-99ea-9d3202bf5c3e.jpg,225,225,mouse,5,9,224,214
4dcd0c48-983b-4f5e-86d2-66ea40ab8fea.jpg,299,168,keyboard,36,49,260,143
4de941c6-4f1e-4693-9153-d28f088928ca.jpg,300,168,mouse,77,40,228,124
4ecf84e3-3b7c-4146-b204-4e6c1bbfa040.jpg,280,180,mouse,58,5,222,164
4f145e02-b773-441b-8a0a-72a708ac3b99.jpg,322,157,keyboard,22,8,302,149
4fc11fa7-d527-45dd-a06f-3fb87109d1a6.jpg,224,224,mouse,33,133,111,169
4fc11fa7-d527-45dd-a06f-3fb87109d1a6.jpg,224,224,keyboard,0,64,218,169
4fd02da6-cf6c-462a-acee-ff8866bb9be8.jpg,225,224,mouse,16,4,190,199
4feb1206-b977-49a8-8a1f-41381ecad033.jpg,311,162,keyboard,4,5,311,145
4ff797b3-1d6c-4aa6-a63a-43445d80f8b6.jpg,720,720,keyboard,4,127,709,576
5050def5-ade2-4e19-ae5f-58fd7f20b9c6.jpg,318,159,mouse,124,13,191,142
505ceffb-9909-4af9-abdb-0823bbb3533a.jpg,326,155,mouse,82,24,206,125
5065b8ea-dcf1-48e6-9e99-83e2a26fbb9d.jpg,275,183,keyboard,0,0,275,183
507dc870-4a69-4b44-95e6-5d7665f48454.jpg,224,224,mouse,44,63,177,168
50d01657-0598-4eea-bd66-241ca6a1e0a3.jpg,275,183,mouse,99,24,160,147
50d01657-0598-4eea-bd66-241ca6a1e0a3.jpg,275,183,mouse,158,105,268,159
50d01657-0598-4eea-bd66-241ca6a1e0a3.jpg,275,183,mouse,10,86,98,147
515e5bc1-adaf-4b3b-82f5-c65f34e79e17.jpg,339,149,mouse,128,13,246,146
51d7e2f2-c393-4b03-b9b9-231185daf695.jpg,161,313,mouse,1,17,161,311
51e3d130-bb13-44a1-b52a-ca4c9342643a.jpg,275,183,keyboard,14,49,260,134
51ed0f1d-f83c-43f6-96d2-875c5e4b246d.jpg,225,225,mouse,60,43,162,224
522b981b-8f54-4e86-b5d3-6210f9dad253.jpg,896,700,keyboard,16,166,881,527
523d5205-82c7-419b-bf74-d45763e8cbf3.jpg,450,450,mouse,126,60,317,411
524275f6-4dbb-444b-878a-96a8041992d1.jpg,225,225,mouse,18,63,174,177
5262684e-f62f-4c6a-8db2-b65b7e676163.jpg,380,132,keyboard,35,32,347,132
5265c1ab-e6d3-4b21-bc40-51da342deb00.jpg,225,225,mouse,5,12,223,225
526faaa3-e53a-4549-8dec-5a5c698596fd.jpg,1200,1200,mouse,1,316,1011,860
52c898b4-d375-4662-aa45-714df6833301.jpg,300,168,mouse,87,15,266,126
52ca95f4-3339-4e24-a9ad-00fcee04b9eb.jpg,254,198,mouse,81,27,165,177
53322f57-a4de-4b42-a739-19b8424391ce.jpg,225,225,keyboard,7,42,222,170
533f139f-a137-4718-bb75-45bf09f614b3.jpg,225,225,mouse,22,62,223,168
5395f997-29d1-4af8-a822-4993c03caa85.jpg,254,199,mouse,77,3,186,188
53ace09e-170e-42b7-9ab7-e7174e19a664.jpg,238,211,keyboard,0,53,238,158
53e13ee0-9502-4aa9-b2dc-85e13aa88bc5.jpg,299,168,mouse,59,65,133,123
5407b8c1-269b-4e8b-a49e-63b0ac2e2ba5.jpg,700,700,mouse,139,131,566,595
5471515b-f08a-4532-89c8-ff0cd062fe45.jpg,225,225,mouse,42,0,179,223
5528ed64-1863-4c04-bd7e-b87a3ed378de.jpg,300,134,keyboard,3,25,295,134
5549db87-145a-43fb-a0b3-106e8136f566.jpg,225,225,mouse,170,134,223,161
5549db87-145a-43fb-a0b3-106e8136f566.jpg,225,225,keyboard,0,66,202,156
5577d90d-e7aa-4226-9dd5-76ec91b93ccd.jpg,225,225,mouse,16,30,225,182
5626a6c4-6990-4463-8d12-83712c8124f3.jpg,592,85,keyboard,1,4,586,86
567002e8-066f-4446-95f9-a8918cd32eff.jpg,219,230,keyboard,0,82,94,225
56d0fd6f-1e6b-4699-91a2-5ba0d652cea9.jpg,600,600,keyboard,28,225,575,406
5793bb82-4854-47fc-8bee-eebd1cab05dc.jpg,323,156,mouse,268,84,319,156
5793bb82-4854-47fc-8bee-eebd1cab05dc.jpg,323,156,keyboard,0,76,265,156
5793bb82-4854-47fc-8bee-eebd1cab05dc.jpg,323,156,keyboard,0,1,182,75
57af7faa-4b01-44ce-b84d-f042b6facd11.jpg,256,197,keyboard,43,123,241,181
57dd7128-2a29-4f35-ba62-5b92e47ab801.jpg,357,141,keyboard,2,2,357,141
58732c73-2433-44dd-bb51-f5e689965d79.jpg,225,225,mouse,53,2,171,225
58d35ea6-6e95-4948-8707-e4bae7cee372.jpg,225,225,mouse,28,77,189,173
58e44e38-5b30-433c-bedc-eba551bf7df2.jpg,225,225,mouse,28,38,197,172
592d9cea-d205-47f6-a757-d53dc2d8cd05.jpg,300,156,keyboard,295,154,300,156
592d9cea-d205-47f6-a757-d53dc2d8cd05.jpg,300,156,keyboard,4,29,300,156
59370753-6744-4318-8806-95f306910720.jpg,300,168,keyboard,112,0,275,48
59370753-6744-4318-8806-95f306910720.jpg,300,168,keyboard,29,27,251,155
596b191e-bb3b-4f03-844c-ab435c6bb381.jpg,333,151,mouse,53,49,272,125
5974e137-dbfe-41d4-b18d-5f2894c9a3d1.jpg,900,900,mouse,404,158,767,824
5974e137-dbfe-41d4-b18d-5f2894c9a3d1.jpg,900,900,mouse,147,181,296,441
5987214f-3218-4711-8405-46116d7bd065.jpg,1516,1594,mouse,363,448,1208,1218
5a02f144-deb3-4ca1-849a-0cdb57e5b24e.jpg,500,500,mouse,0,15,500,472
5a2a2cd9-0e44-4bf7-af84-1e389302df43.jpg,314,161,keyboard,8,8,309,153
5a7d6bc6-3e2d-477d-9e75-4754fc1541bc.jpg,320,157,keyboard,317,145,320,148
5a7d6bc6-3e2d-477d-9e75-4754fc1541bc.jpg,320,157,keyboard,2,12,319,150
5a8bc28f-dff1-42b1-9c3a-c7fc03eebf15.jpg,700,601,mouse,52,103,676,533
5ad2e784-0994-4077-9d44-dec625e478ab.jpg,600,571,keyboard,43,146,541,375
5b77d795-77b8-4a71-8005-1b60219e909f.jpg,225,225,keyboard,0,36,223,172
5bc3636e-0fcc-464e-9748-c4173fc65e38.jpg,308,164,keyboard,28,24,274,140
5bebd333-667d-4ef0-b5ab-053adf7a8cde.jpg,225,225,keyboard,9,71,217,142
5c5d480d-07db-4aa6-9ea2-e9d778b20b8d.jpg,275,183,keyboard,39,43,238,147
5d016eb5-b4c8-4df6-aa5a-cb11d3411cdc.jpg,720,720,mouse,184,8,553,705
5d3b1c4b-fd62-4c86-818c-e9047f760f33.jpg,263,192,mouse,50,16,215,177
5d6692c7-eaf9-445a-a83b-b441c117d481.jpg,275,183,keyboard,56,35,224,97
5d79a0dc-5ace-49ad-aecf-4abf5f40bd36.jpg,225,225,mouse,37,47,223,178
5d951d08-e2f5-454b-8876-b66930a0e2be.jpg,225,225,mouse,89,129,177,166
5d951d08-e2f5-454b-8876-b66930a0e2be.jpg,225,225,keyboard,12,61,218,155
5dbd0efe-ed94-4e6c-902d-489dbe06a597.jpg,247,204,keyboard,10,56,237,127
5dffea19-168c-4bcb-83e3-f9ae26c0e864.jpg,361,140,keyboard,4,-4,355,144
5e049da2-2971-4916-aa4e-2bc42d29ab93.jpg,225,225,mouse,58,42,164,223
5e1c99d7-21a3-4e3d-82fc-3edb3596c621.jpg,275,183,keyboard,55,70,275,174
5e1c99d7-21a3-4e3d-82fc-3edb3596c621.jpg,275,183,mouse,110,133,168,183
5e5119d6-9272-46ab-93ff-a6924386c8dc.jpg,225,225,mouse,8,33,219,207
5e8c7a41-6144-44ef-a5e1-b19a245ac341.jpg,624,364,keyboard,48,119,572,280
5ebd7be3-bdf4-43c4-aec3-c5ffbe367f38.jpg,300,168,mouse,125,40,211,138
5ee08321-f486-405c-93fa-c026592e3717.jpg,300,168,keyboard,148,71,300,166
5ee08321-f486-405c-93fa-c026592e3717.jpg,300,168,keyboard,0,78,133,148
5efa9915-c87d-4280-be77-14966241750a.jpg,259,194,keyboard,1,11,256,181
5f02e2c4-79bf-48cb-b44a-7b51e0b4e92b.jpg,1600,310,keyboard,1005,310,1600,310
5f02e2c4-79bf-48cb-b44a-7b51e0b4e92b.jpg,1600,310,keyboard,622,120,1600,310
5f1f28ef-93fe-4c41-89ae-149c9dd37fb7.jpg,259,194,keyboard,26,128,230,171
5f2c1603-250b-4a76-8b95-7a9005202c3d.jpg,275,183,keyboard,47,42,225,133
5f35c04e-d11f-4956-bfe8-7743cf1e4010.jpg,225,225,mouse,58,23,162,218
5f8a1028-63cf-4973-9936-7bda3ef5639a.jpg,287,176,mouse,139,101,287,167
5f8a1028-63cf-4973-9936-7bda3ef5639a.jpg,287,176,keyboard,0,12,287,110
5fb16da1-26f7-468a-987e-cfc2a84300ea.jpg,225,225,mouse,68,47,153,187
5fb456c3-0ac2-4840-92ea-a0f4e73e8a9a.jpg,318,159,mouse,169,41,316,147
60032bd2-ed7b-4b4e-8fa9-97460633c3d5.jpg,400,400,keyboard,57,192,345,313
6010da2e-9977-414a-b668-7b231ce8983e.jpg,271,186,keyboard,8,5,268,172
60b53ecb-a236-464e-a7b4-d95921fc32f4.jpg,225,225,keyboard,11,66,122,99
60bf3b33-6336-4c85-9937-5499d4ce93ac.jpg,225,225,mouse,28,13,193,218
6103798f-b11a-4ce6-8e09-33cf88469b01.jpg,225,225,mouse,171,92,206,153
6103798f-b11a-4ce6-8e09-33cf88469b01.jpg,225,225,keyboard,16,81,173,152
610f8fec-8d30-4423-8bca-561bd49c88e5.jpg,300,168,keyboard,0,19,300,151
62256ba9-fb6a-481c-91aa-9d4493914228.jpg,225,225,mouse,44,39,182,188
626710a9-aa69-4c3c-ad70-d0e4f611ad9e.jpg,225,225,mouse,40,42,194,188
62744467-9cea-4b75-ab51-50ddb33e985b.jpg,800,800,mouse,166,80,645,772
6291c92c-472e-4052-a1bf-07c05bc2628e.jpg,225,225,keyboard,10,80,217,144
62d2f9a9-3aef-4d47-8acf-365349a507f0.jpg,460,460,mouse,51,111,417,356
633c0a41-f142-4599-ba74-aeebce042b6a.jpg,368,137,keyboard,3,4,367,124
633d0835-9c16-4bcd-858a-c1ecfb59444b.jpg,192,263,mouse,21,29,155,232
63813a8e-05f2-4dd6-8fb6-a8d1727c1822.jpg,318,159,keyboard,4,-4,313,162
63a04687-8f92-4d8e-bdce-db9752745c13.jpg,298,169,keyboard,16,34,291,121
648437a8-01f2-4cf0-889f-15154c3bbe05.jpg,372,135,mouse,328,25,370,114
648437a8-01f2-4cf0-889f-15154c3bbe05.jpg,372,135,keyboard,5,0,317,135
64902c14-a1cd-4887-a1bb-e0cc49731707.jpg,299,168,keyboard,169,22,280,93
64902c14-a1cd-4887-a1bb-e0cc49731707.jpg,299,168,keyboard,22,9,117,98
64c6ab80-5564-4d74-9cab-f79638686cee.jpg,225,225,keyboard,0,59,225,165
653d38ef-6ba7-4124-b5db-8edda7bacb52.jpg,275,183,keyboard,3,13,272,179
65a8a170-8418-4f00-ab18-98bdbbf17f7f.jpg,240,210,mouse,0,37,238,198
65f37a3c-a367-42b6-8db8-49c3aaca509e.jpg,225,225,mouse,9,67,220,175
66260e23-cf90-4c91-969e-6cc062fde45a.jpg,238,212,mouse,101,5,219,205
665c4c90-4b38-4161-a22e-8976fbffa23c.jpg,275,183,keyboard,4,30,275,143
6706ea40-70a3-4fe6-a392-5cf88a580960.jpg,259,195,mouse,151,119,232,179
671360fa-ca7c-449f-bc97-59d74ebf604a.jpg,311,162,keyboard,5,33,311,129
6716678b-609d-48b6-b94f-317a59c5a1f8.jpg,311,162,keyboard,16,89,119,135
6716678b-609d-48b6-b94f-317a59c5a1f8.jpg,311,162,keyboard,121,92,288,137
6716678b-609d-48b6-b94f-317a59c5a1f8.jpg,311,162,keyboard,122,40,284,89
67b882f4-1538-434c-b60a-ef91b9bdb6a6.jpg,225,225,mouse,150,141,219,179
67b882f4-1538-434c-b60a-ef91b9bdb6a6.jpg,225,225,keyboard,10,51,220,137
68ae40ae-7e84-4055-8a19-95594fb9daa9.jpg,722,280,keyboard,7,14,711,251
68ff5db2-350b-424c-9dfb-c34e66f693fb.jpg,225,225,mouse,14,38,214,171
6900267a-6005-48d6-9516-c894858fc32d.jpg,314,160,keyboard,4,-4,308,149
690767bd-fa3d-42be-955b-e81c83865c35.jpg,347,145,keyboard,4,-4,342,149
697ffc39-a619-45bc-a004-00e4893c9630.jpg,275,183,keyboard,1,51,274,134
6a0ff062-f7c4-4dd5-abf2-47e84d76b1c2.jpg,1000,1000,mouse,263,516,474,702
6a0ff062-f7c4-4dd5-abf2-47e84d76b1c2.jpg,1000,1000,mouse,506,221,743,411
6a0ff062-f7c4-4dd5-abf2-47e84d76b1c2.jpg,1000,1000,mouse,14,212,246,413
6a0ff062-f7c4-4dd5-abf2-47e84d76b1c2.jpg,1000,1000,mouse,8,521,224,706
6a0ff062-f7c4-4dd5-abf2-47e84d76b1c2.jpg,1000,1000,mouse,276,214,491,415
6a0ff062-f7c4-4dd5-abf2-47e84d76b1c2.jpg,1000,1000,mouse,535,518,727,694
6a0ff062-f7c4-4dd5-abf2-47e84d76b1c2.jpg,1000,1000,mouse,758,523,992,694
6a0ff062-f7c4-4dd5-abf2-47e84d76b1c2.jpg,1000,1000,mouse,767,199,985,411
6a5fef39-e73d-4240-803d-c5f890952a3f.jpg,300,168,keyboard,2,-1,296,171
6a733dc3-3dd7-49f1-b601-ca523a52b3ae.jpg,300,168,keyboard,57,30,256,128
6b367efb-10b4-4589-b610-42ae044b5d84.jpg,2048,2048,keyboard,48,792,2012,1517
6b6a35d9-d086-4c9e-a9fd-40b37b333fbd.jpg,700,700,mouse,4,76,700,640
6b7162bc-cb7c-4acd-9e90-0e287b7e0317.jpg,225,225,keyboard,21,39,218,172
6ba26a8e-5188-4141-9ad6-00c197457f1f.jpg,225,225,mouse,121,157,225,223
6ba26a8e-5188-4141-9ad6-00c197457f1f.jpg,225,225,keyboard,0,101,224,186
6c33ac82-bcb1-406a-a644-ff1619e76606.jpg,225,225,keyboard,8,61,216,150
6c49156f-df9d-4781-b4d1-d099d8d8d149.jpg,275,183,keyboard,0,0,233,183
6c4c8eeb-f2a2-4ae7-ae5a-3ac2de089a83.jpg,242,208,mouse,24,41,221,189
6c91472e-aa82-4b6f-a3c1-4f51a7f75725.jpg,225,225,mouse,20,38,207,200
6d33f789-5c09-4acb-81f4-d82d3884a735.jpg,500,500,mouse,132,45,360,412
6d52369b-1d6c-4834-8615-743e3bcded3d.jpg,300,168,keyboard,9,26,247,129
6d52369b-1d6c-4834-8615-743e3bcded3d.jpg,300,168,mouse,93,45,158,119
6d901bd9-5583-4791-ad44-72bd300bdaa1.jpg,600,500,mouse,69,86,560,402
6dabb36c-f7ec-4ef1-bd67-e31f0fdabe98.jpg,339,149,mouse,128,23,327,125
6dcc1ff1-debe-47f2-a40b-cfa1f9f3cdae.jpg,341,148,keyboard,5,-4,335,153
6de2517d-68b2-4e4b-90db-0fc3333de2f6.jpg,275,183,keyboard,11,15,270,163
6e558833-4c49-411c-84b4-a9a79428a15a.jpg,728,197,keyboard,8,-5,717,202
6f030114-28e8-4826-8570-436d855540b1.jpg,203,248,mouse,1,91,134,248
6fc4ab67-e6fe-472c-b23f-3a467d5fdf41.jpg,300,168,keyboard,7,9,286,164
6ff4f06c-1b9a-42bd-8e94-0dd358d035d3.jpg,311,162,mouse,111,60,183,108
706ce85a-9dff-40f2-8c07-0b71f2523d91.jpg,300,168,mouse,175,61,264,168
70ae240f-6818-4666-8a5c-6f10080c5dc7.jpg,300,168,mouse,16,0,268,168
